index,person_age,person_income,person_home_ownership,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status
5182,29,83300,MORTGAGE,MEDICAL,E,5000,16.95,YES
5183,32,98000,MORTGAGE,DEBTCONSOLIDATION,B,15000,10.95,YES
5184,29,30000,RENT,DEBTCONSOLIDATION,E,15000,16.4,YES
5185,33,36700,RENT,PERSONAL,B,15000,11.14,YES
5186,32,37000,RENT,MEDICAL,B,15000,9.62,YES
5187,32,37000,RENT,VENTURE,B,15000,10.62,YES
5188,29,37200,RENT,MEDICAL,A,15000,6.03,YES
5189,27,37440,RENT,PERSONAL,A,15000,7.9,YES
5190,30,37600,RENT,MEDICAL,C,15000,13.06,YES
5191,29,38000,RENT,DEBTCONSOLIDATION,A,15000,6.91,YES
5192,27,38004,RENT,EDUCATION,C,15000,12.73,YES
5193,33,38016,RENT,EDUCATION,A,15000,6.17,YES
5194,27,40000,RENT,MEDICAL,A,15000,6.91,YES
5195,33,40000,RENT,PERSONAL,B,15000,9.88,YES
5196,27,34000,RENT,EDUCATION,E,15000,16.35,YES
5197,32,40277,RENT,MEDICAL,B,15000,11.71,YES
5198,28,40500,RENT,DEBTCONSOLIDATION,A,15000,7.88,YES
5199,27,41000,RENT,EDUCATION,A,15000,8.49,YES
5200,27,41000,RENT,MEDICAL,B,15000,11.48,YES
5201,27,36000,RENT,HOMEIMPROVEMENT,D,15000,16.77,YES
5202,29,42000,RENT,PERSONAL,B,15000,10.99,YES
5203,34,102000,MORTGAGE,HOMEIMPROVEMENT,C,7200,13.49,YES
5204,32,86700,MORTGAGE,MEDICAL,D,20000,14.74,YES
5205,29,42500,RENT,VENTURE,A,15000,7.88,YES
5206,32,103000,MORTGAGE,PERSONAL,E,33000,18.64,YES
5207,29,44000,RENT,PERSONAL,B,15000,11.86,YES
5208,27,44000,RENT,MEDICAL,B,15000,11.48,YES
5209,32,44400,RENT,VENTURE,D,15000,16.49,YES
5210,32,44400,RENT,MEDICAL,A,15000,7.88,YES
5211,28,103000,MORTGAGE,HOMEIMPROVEMENT,C,20000,14.17,YES
5212,33,39000,RENT,DEBTCONSOLIDATION,E,15000,17.56,YES
5213,32,45400,RENT,PERSONAL,B,15000,12.18,YES
5214,34,45600,RENT,DEBTCONSOLIDATION,B,15000,11.48,YES
5215,27,29040,RENT,DEBTCONSOLIDATION,C,1800,13.23,YES
5216,32,104400,MORTGAGE,DEBTCONSOLIDATION,A,24000,8.9,YES
5217,28,48000,RENT,PERSONAL,B,15000,11.99,YES
5218,27,107450,MORTGAGE,PERSONAL,G,24000,20.86,YES
5219,29,48000,RENT,PERSONAL,B,15000,11.36,YES
5220,29,42000,RENT,PERSONAL,E,15000,14.25,YES
5221,28,48500,RENT,MEDICAL,C,15000,12.99,YES
5222,28,48500,RENT,PERSONAL,C,15000,12.87,YES
5223,30,48564,RENT,VENTURE,B,15000,10.75,YES
5224,30,43992,RENT,PERSONAL,D,15000,13.24,YES
5225,32,108000,MORTGAGE,DEBTCONSOLIDATION,D,8400,15.99,YES
5226,30,44000,RENT,DEBTCONSOLIDATION,A,15000,6.54,YES
5227,28,91800,MORTGAGE,MEDICAL,D,10000,16.89,YES
5228,31,108000,MORTGAGE,DEBTCONSOLIDATION,C,35000,13.49,YES
5229,28,91800,MORTGAGE,MEDICAL,D,20000,15.28,YES
5230,34,108000,MORTGAGE,DEBTCONSOLIDATION,G,25000,20.03,YES
5231,28,24000,RENT,MEDICAL,D,1600,15.05,YES
5232,33,25200,RENT,MEDICAL,E,1600,16.69,YES
5233,27,91800,MORTGAGE,MEDICAL,D,25000,16.07,YES
5234,27,108000,MORTGAGE,DEBTCONSOLIDATION,D,25000,14.96,YES
5235,27,33000,RENT,HOMEIMPROVEMENT,D,1600,16.89,YES
5236,35,34000,RENT,VENTURE,D,1600,14.84,YES
5237,32,36000,RENT,DEBTCONSOLIDATION,D,1600,14.09,YES
5238,28,91800,MORTGAGE,MEDICAL,D,15000,15.37,YES
5239,29,108000,MORTGAGE,PERSONAL,D,24500,12.61,YES
5240,31,91800,MORTGAGE,MEDICAL,A,2225,7.43,YES
5241,34,91800,MORTGAGE,MEDICAL,F,25000,15.83,YES
5242,32,91800,MORTGAGE,MEDICAL,E,24625,14.07,YES
5243,30,10800,RENT,PERSONAL,B,1500,11.48,YES
5244,28,92801,MORTGAGE,MEDICAL,D,20000,14.74,YES
5245,29,109900,MORTGAGE,EDUCATION,C,15000,13.47,YES
5246,28,111000,MORTGAGE,DEBTCONSOLIDATION,F,25000,19.79,YES
5247,31,94350,MORTGAGE,MEDICAL,D,15000,15.37,YES
5248,30,111000,MORTGAGE,HOMEIMPROVEMENT,G,12500,19.04,YES
5249,34,18000,RENT,MEDICAL,B,1500,11.48,YES
5250,30,21600,RENT,PERSONAL,B,1500,11.71,YES
5251,31,24000,RENT,HOMEIMPROVEMENT,B,1500,11.86,YES
5252,28,24840,RENT,EDUCATION,A,1500,8.0,YES
5253,30,113000,MORTGAGE,DEBTCONSOLIDATION,D,30000,15.62,YES
5254,31,48000,RENT,DEBTCONSOLIDATION,D,15000,15.21,YES
5255,28,113000,MORTGAGE,PERSONAL,F,13200,18.67,YES
5256,29,96050,MORTGAGE,MEDICAL,C,15200,13.85,YES
5257,28,50000,RENT,DEBTCONSOLIDATION,D,15000,14.91,YES
5258,29,113000,MORTGAGE,PERSONAL,G,25000,18.84,YES
5259,29,113000,MORTGAGE,HOMEIMPROVEMENT,C,25000,13.16,YES
5260,30,96053,MORTGAGE,MEDICAL,D,30000,15.62,YES
5261,33,51500,RENT,MEDICAL,D,15000,14.42,YES
5262,30,114000,MORTGAGE,HOMEIMPROVEMENT,A,15000,6.54,YES
5263,30,54000,RENT,HOMEIMPROVEMENT,C,15000,14.27,YES
5264,29,114500,MORTGAGE,DEBTCONSOLIDATION,E,30000,19.29,YES
5265,30,115000,MORTGAGE,DEBTCONSOLIDATION,D,20000,14.59,YES
5266,33,116000,MORTGAGE,HOMEIMPROVEMENT,C,5000,12.99,YES
5267,27,116000,MORTGAGE,EDUCATION,C,3500,12.53,YES
5268,27,116000,MORTGAGE,HOMEIMPROVEMENT,D,25000,13.36,YES
5269,27,116899,MORTGAGE,DEBTCONSOLIDATION,B,12000,10.75,YES
5270,33,54000,RENT,DEBTCONSOLIDATION,B,15000,11.86,YES
5271,33,118000,MORTGAGE,DEBTCONSOLIDATION,D,35000,17.49,YES
5272,34,54000,RENT,HOMEIMPROVEMENT,D,15000,14.11,YES
5273,35,54000,RENT,VENTURE,E,15000,15.88,YES
5274,28,118000,MORTGAGE,PERSONAL,G,25000,20.11,YES
5275,32,118000,MORTGAGE,DEBTCONSOLIDATION,D,8875,14.84,YES
5276,31,55200,RENT,MEDICAL,D,15000,15.58,YES
5277,33,118000,MORTGAGE,DEBTCONSOLIDATION,D,25000,14.96,YES
5278,28,57000,RENT,VENTURE,D,15000,14.11,YES
5279,32,57223,RENT,PERSONAL,B,15000,11.83,YES
5280,34,118000,MORTGAGE,EDUCATION,C,25000,11.78,YES
5281,27,119000,MORTGAGE,DEBTCONSOLIDATION,D,30000,18.25,YES
5282,27,120000,MORTGAGE,HOMEIMPROVEMENT,C,10000,12.61,YES
5283,29,120000,MORTGAGE,DEBTCONSOLIDATION,A,14000,6.17,YES
5284,31,121000,MORTGAGE,VENTURE,D,12000,16.29,YES
5285,34,121000,MORTGAGE,HOMEIMPROVEMENT,D,12000,14.59,YES
5286,35,122000,MORTGAGE,VENTURE,D,25000,15.2,YES
5287,29,61000,RENT,PERSONAL,D,15000,14.96,YES
5288,28,123000,MORTGAGE,PERSONAL,A,10000,7.14,YES
5289,28,123000,MORTGAGE,DEBTCONSOLIDATION,C,15000,13.85,YES
5290,27,104550,MORTGAGE,MEDICAL,F,23000,18.43,YES
5291,28,123000,OWN,DEBTCONSOLIDATION,G,22000,20.86,YES
5292,29,64000,RENT,EDUCATION,C,15000,15.27,YES
5293,27,123000,OWN,HOMEIMPROVEMENT,E,22350,14.07,YES
5294,28,124886,MORTGAGE,HOMEIMPROVEMENT,B,5000,11.99,YES
5295,31,128000,MORTGAGE,DEBTCONSOLIDATION,D,35000,15.99,YES
5296,28,128000,MORTGAGE,DEBTCONSOLIDATION,G,14400,22.11,YES
5297,34,128000,MORTGAGE,HOMEIMPROVEMENT,A,12325,8.49,YES
5298,28,108800,MORTGAGE,MEDICAL,E,35000,16.4,YES
5299,29,108800,MORTGAGE,MEDICAL,F,18500,17.8,YES
5300,34,128000,OWN,DEBTCONSOLIDATION,E,25000,17.39,YES
5301,30,108800,MORTGAGE,MEDICAL,E,15000,16.35,YES
5302,27,129996,MORTGAGE,VENTURE,D,12800,14.84,YES
5303,33,69000,RENT,HOMEIMPROVEMENT,B,15000,10.62,YES
5304,30,110925,MORTGAGE,MEDICAL,D,25000,15.33,YES
5305,30,69600,RENT,PERSONAL,D,15000,14.59,YES
5306,32,71000,RENT,EDUCATION,D,15000,15.95,YES
5307,34,113900,MORTGAGE,MEDICAL,E,35000,18.64,YES
5308,27,19200,OWN,PERSONAL,A,8000,8.9,YES
5309,29,136000,MORTGAGE,DEBTCONSOLIDATION,D,7775,14.96,YES
5310,34,138000,MORTGAGE,HOMEIMPROVEMENT,E,2400,19.91,YES
5311,29,78996,RENT,HOMEIMPROVEMENT,D,15000,15.7,YES
5312,31,138000,MORTGAGE,PERSONAL,A,35000,7.49,YES
5313,35,73000,RENT,HOMEIMPROVEMENT,D,15000,15.57,YES
5314,30,138000,MORTGAGE,HOMEIMPROVEMENT,B,10000,10.99,YES
5315,29,62050,RENT,MEDICAL,E,15000,15.95,YES
5316,33,117300,MORTGAGE,MEDICAL,D,16000,15.99,YES
5317,28,19200,OWN,PERSONAL,D,4700,15.31,YES
5318,32,75000,RENT,HOMEIMPROVEMENT,B,15000,8.88,YES
5319,33,138000,MORTGAGE,HOMEIMPROVEMENT,G,25000,21.27,YES
5320,33,18720,OWN,DEBTCONSOLIDATION,C,3500,13.16,YES
5321,34,78000,RENT,DEBTCONSOLIDATION,E,15000,16.4,YES
5322,30,138000,MORTGAGE,EDUCATION,E,23975,17.93,YES
5323,29,138000,MORTGAGE,PERSONAL,E,24000,16.35,YES
5324,30,37800,RENT,MEDICAL,B,15050,9.99,YES
5325,35,140004,MORTGAGE,PERSONAL,C,8400,12.98,YES
5326,28,18000,OWN,VENTURE,C,3500,14.22,YES
5327,28,143000,MORTGAGE,HOMEIMPROVEMENT,D,8275,16.49,YES
5328,28,143000,MORTGAGE,DEBTCONSOLIDATION,E,25000,17.93,YES
5329,33,18000,OWN,MEDICAL,A,7000,8.0,YES
5330,28,145656,MORTGAGE,DEBTCONSOLIDATION,B,10000,10.37,YES
5331,29,38000,RENT,PERSONAL,C,15500,12.41,YES
5332,27,148000,MORTGAGE,HOMEIMPROVEMENT,C,28000,12.99,YES
5333,35,148000,MORTGAGE,DEBTCONSOLIDATION,D,25000,14.62,YES
5334,27,151000,MORTGAGE,DEBTCONSOLIDATION,D,20000,14.74,YES
5335,33,130050,MORTGAGE,MEDICAL,D,10000,14.61,YES
5336,33,153000,MORTGAGE,HOMEIMPROVEMENT,D,23100,14.74,YES
5337,29,74000,RENT,HOMEIMPROVEMENT,C,16000,13.11,YES
5338,32,62900,RENT,MEDICAL,D,16000,14.96,YES
5339,29,74000,RENT,HOMEIMPROVEMENT,C,16000,13.79,YES
5340,33,158000,MORTGAGE,PERSONAL,E,15000,16.32,YES
5341,30,163000,MORTGAGE,PERSONAL,B,3500,10.65,YES
5342,33,163400,MORTGAGE,EDUCATION,E,10000,18.39,YES
5343,32,164000,MORTGAGE,DEBTCONSOLIDATION,D,2400,14.42,YES
5344,31,70550,RENT,MEDICAL,D,16000,17.49,YES
5345,27,170496,MORTGAGE,DEBTCONSOLIDATION,B,15000,11.83,YES
5346,32,188000,MORTGAGE,EDUCATION,B,10000,10.71,YES
5347,27,192000,MORTGAGE,DEBTCONSOLIDATION,D,15000,17.58,YES
5348,29,195000,MORTGAGE,VENTURE,C,3600,14.26,YES
5349,27,213000,MORTGAGE,DEBTCONSOLIDATION,E,35000,16.77,YES
5350,30,35576,RENT,EDUCATION,C,19000,13.72,YES
5351,29,218000,MORTGAGE,DEBTCONSOLIDATION,F,25000,19.04,YES
5352,28,60000,RENT,DEBTCONSOLIDATION,A,19200,7.88,YES
5353,30,223800,MORTGAGE,HOMEIMPROVEMENT,B,25000,11.83,YES
5354,28,191250,MORTGAGE,MEDICAL,E,9000,16.95,YES
5355,34,75500,RENT,EDUCATION,D,19200,16.77,YES
5356,30,253000,MORTGAGE,DEBTCONSOLIDATION,D,24000,14.96,YES
5357,28,288000,MORTGAGE,VENTURE,G,18000,22.48,YES
5358,28,270300,MORTGAGE,MEDICAL,E,25000,17.88,YES
5359,35,273700,MORTGAGE,MEDICAL,D,25000,14.59,YES
5360,34,397800,MORTGAGE,MEDICAL,D,14000,14.61,YES
5361,33,10080,OWN,VENTURE,A,7200,6.03,YES
5362,33,71000,RENT,HOMEIMPROVEMENT,D,19600,16.07,YES
5363,32,83300,RENT,MEDICAL,D,19600,17.19,YES
5364,28,604000,MORTGAGE,PERSONAL,B,25000,9.01,YES
5365,29,9600,RENT,DEBTCONSOLIDATION,B,2600,12.69,YES
5366,30,9600,RENT,DEBTCONSOLIDATION,C,1500,12.73,YES
5367,29,8500,RENT,VENTURE,A,4500,8.63,YES
5368,29,8472,RENT,PERSONAL,A,3000,7.49,YES
5369,28,8000,RENT,HOMEIMPROVEMENT,B,4750,11.12,YES
5370,29,6000,RENT,HOMEIMPROVEMENT,A,3250,8.59,YES
5371,35,21340,RENT,DEBTCONSOLIDATION,B,8000,11.14,YES
5372,30,97750,MORTGAGE,MEDICAL,D,20000,14.59,YES
5373,30,21600,RENT,DEBTCONSOLIDATION,B,1500,11.71,YES
5374,27,39000,MORTGAGE,HOMEIMPROVEMENT,E,5000,18.79,YES
5375,32,46000,RENT,DEBTCONSOLIDATION,D,3000,16.29,YES
5376,27,69000,RENT,DEBTCONSOLIDATION,D,6000,15.21,YES
5377,27,30000,RENT,PERSONAL,B,11000,9.91,YES
5378,35,62475,MORTGAGE,MEDICAL,D,9600,14.61,YES
5379,27,116000,MORTGAGE,PERSONAL,D,25000,13.36,YES
5380,33,35600,RENT,MEDICAL,C,6000,13.49,YES
5381,33,72250,MORTGAGE,MEDICAL,D,25000,16.0,YES
5382,32,31000,RENT,EDUCATION,B,5000,11.49,YES
5383,28,64900,MORTGAGE,DEBTCONSOLIDATION,D,25000,15.37,YES
5384,27,85500,RENT,HOMEIMPROVEMENT,D,11000,15.99,YES
5385,27,31500,RENT,DEBTCONSOLIDATION,C,6000,12.84,YES
5386,27,56525,MORTGAGE,MEDICAL,D,12000,15.95,YES
5387,28,33000,RENT,PERSONAL,C,8000,14.65,YES
5388,33,30000,RENT,EDUCATION,B,11975,9.99,YES
5389,34,148750,RENT,MEDICAL,A,12000,7.9,YES
5390,28,50000,RENT,EDUCATION,D,2000,16.89,YES
5391,29,42996,RENT,VENTURE,C,6000,15.96,YES
5392,30,56400,RENT,DEBTCONSOLIDATION,B,7000,11.49,YES
5393,35,15000,OWN,MEDICAL,A,3700,9.32,YES
5394,29,44000,RENT,VENTURE,D,5400,16.0,YES
5395,27,83300,RENT,MEDICAL,D,20000,16.0,YES
5396,33,53004,RENT,EDUCATION,C,20000,13.04,YES
5397,29,12000,RENT,EDUCATION,D,4500,15.05,YES
5398,28,24000,RENT,DEBTCONSOLIDATION,C,10000,12.87,YES
5399,28,25200,RENT,PERSONAL,D,11500,14.46,YES
5400,28,71400,RENT,MEDICAL,B,5000,11.12,YES
5401,29,61000,RENT,VENTURE,D,15000,14.96,YES
5402,33,18720,OWN,MEDICAL,C,3500,13.16,YES
5403,29,18000,RENT,VENTURE,B,3000,12.69,YES
5404,30,130500,MORTGAGE,DEBTCONSOLIDATION,D,25000,15.33,YES
5405,29,19200,RENT,DEBTCONSOLIDATION,B,4000,10.37,YES
5406,28,65007,MORTGAGE,DEBTCONSOLIDATION,F,25000,18.62,YES
5407,31,10800,RENT,MEDICAL,C,2000,14.72,YES
5408,28,225000,MORTGAGE,EDUCATION,E,9000,16.95,YES
5409,33,54000,MORTGAGE,MEDICAL,C,32000,15.23,YES
5410,31,43000,RENT,MEDICAL,B,13350,12.42,YES
5411,28,11029,MORTGAGE,DEBTCONSOLIDATION,C,2150,10.78,YES
5412,29,54000,MORTGAGE,MEDICAL,A,7500,7.49,YES
5413,29,32000,RENT,MEDICAL,C,10800,13.57,YES
5414,33,40000,RENT,EDUCATION,B,15000,9.88,YES
5415,35,26000,RENT,PERSONAL,A,8000,7.9,YES
5416,33,103000,RENT,EDUCATION,C,9000,14.65,YES
5417,28,51000,OWN,MEDICAL,E,20400,17.74,YES
5418,30,66000,MORTGAGE,DEBTCONSOLIDATION,C,11200,13.49,YES
5419,31,78996,RENT,HOMEIMPROVEMENT,A,6000,7.51,YES
5420,29,64000,RENT,DEBTCONSOLIDATION,C,15000,15.27,YES
5421,29,42000,RENT,VENTURE,D,5000,14.96,YES
5422,30,31000,MORTGAGE,VENTURE,D,12000,14.42,YES
5423,30,114132,MORTGAGE,DEBTCONSOLIDATION,D,14400,14.54,YES
5424,28,41000,RENT,VENTURE,E,4000,18.64,YES
5425,34,28800,RENT,DEBTCONSOLIDATION,F,2500,21.36,YES
5426,27,15600,RENT,MEDICAL,B,2800,10.65,YES
5427,34,263004,MORTGAGE,DEBTCONSOLIDATION,D,25000,16.32,YES
5428,33,44400,MORTGAGE,VENTURE,C,2000,14.22,YES
5429,27,91800,MORTGAGE,MEDICAL,D,25000,15.95,YES
5430,29,60000,MORTGAGE,DEBTCONSOLIDATION,G,25000,20.16,YES
5431,28,108000,RENT,DEBTCONSOLIDATION,D,20000,15.31,YES
5432,32,25000,RENT,MEDICAL,A,10000,8.49,YES
5433,27,30996,RENT,DEBTCONSOLIDATION,D,5775,14.91,YES
5434,32,19000,RENT,VENTURE,A,8325,6.62,YES
5435,27,124100,RENT,MEDICAL,C,10175,12.99,YES
5436,30,45000,RENT,MEDICAL,C,5000,12.73,YES
5437,34,35000,RENT,VENTURE,B,15000,10.99,YES
5438,30,37600,RENT,EDUCATION,C,15000,13.06,YES
5439,28,48000,RENT,DEBTCONSOLIDATION,B,15000,11.99,YES
5440,28,35000,RENT,PERSONAL,B,3000,11.11,YES
5441,29,32000,RENT,PERSONAL,D,6525,16.07,YES
5442,28,82000,RENT,VENTURE,G,16750,20.11,YES
5443,32,18000,OWN,VENTURE,A,4750,7.88,YES
5444,30,219300,MORTGAGE,MEDICAL,E,35000,19.69,YES
5445,27,26237,RENT,MEDICAL,C,12000,13.22,YES
5446,28,40000,RENT,MEDICAL,B,14000,11.89,YES
5447,31,24000,RENT,PERSONAL,D,4400,15.62,YES
5448,28,59004,MORTGAGE,DEBTCONSOLIDATION,A,8000,7.37,YES
5449,34,69000,RENT,EDUCATION,D,12800,15.7,YES
5450,29,36000,RENT,VENTURE,B,12000,12.21,YES
5451,33,30000,RENT,MEDICAL,E,6000,19.42,YES
5452,32,19200,RENT,VENTURE,B,5000,9.99,YES
5453,32,101000,RENT,DEBTCONSOLIDATION,D,15000,17.58,YES
5454,27,19498,RENT,HOMEIMPROVEMENT,A,9575,6.62,YES
5455,32,31000,RENT,EDUCATION,D,7400,16.77,YES
5456,27,40000,RENT,MEDICAL,A,20000,6.91,YES
5457,27,66300,MORTGAGE,MEDICAL,D,21000,15.62,YES
5458,28,50400,RENT,EDUCATION,D,18500,16.02,YES
5459,32,103000,MORTGAGE,EDUCATION,E,33000,18.64,YES
5460,30,42564,RENT,MEDICAL,B,15000,10.75,YES
5461,27,45150,RENT,VENTURE,C,18000,13.16,YES
5462,33,21600,RENT,PERSONAL,B,10000,12.53,YES
5463,27,48000,RENT,HOMEIMPROVEMENT,A,4000,6.03,YES
5464,28,66725,RENT,MEDICAL,D,9000,16.29,YES
5465,29,38004,RENT,EDUCATION,C,1500,12.53,YES
5466,31,60000,MORTGAGE,MEDICAL,E,22000,16.63,YES
5467,29,28000,RENT,MEDICAL,C,10000,12.84,YES
5468,31,238000,MORTGAGE,DEBTCONSOLIDATION,D,12000,14.09,YES
5469,27,54000,MORTGAGE,DEBTCONSOLIDATION,D,12000,16.49,YES
5470,34,77000,RENT,DEBTCONSOLIDATION,D,35000,18.25,YES
5471,35,39996,MORTGAGE,MEDICAL,D,15000,14.42,YES
5472,33,21996,RENT,VENTURE,C,9250,12.87,YES
5473,27,258000,RENT,EDUCATION,E,35000,18.64,YES
5474,31,73000,MORTGAGE,DEBTCONSOLIDATION,F,16000,19.41,YES
5475,31,72000,RENT,PERSONAL,B,21000,11.99,YES
5476,29,66000,RENT,DEBTCONSOLIDATION,D,3150,15.62,YES
5477,28,13500,OWN,VENTURE,A,6700,9.63,YES
5478,28,12000,RENT,MEDICAL,C,2400,12.68,YES
5479,27,30000,RENT,DEBTCONSOLIDATION,A,13000,7.88,YES
5480,27,52000,RENT,MEDICAL,C,22950,13.49,YES
5481,28,33288,RENT,DEBTCONSOLIDATION,C,10800,12.09,YES
5482,29,40000,RENT,MEDICAL,B,14150,12.69,YES
5483,28,51043,MORTGAGE,VENTURE,C,2100,12.29,YES
5484,28,56000,MORTGAGE,MEDICAL,C,5050,12.29,YES
5485,29,16800,RENT,PERSONAL,A,5000,6.92,YES
5486,32,38000,RENT,DEBTCONSOLIDATION,B,12000,12.42,YES
5487,34,67392,MORTGAGE,DEBTCONSOLIDATION,C,15000,13.85,YES
5488,30,49110,RENT,PERSONAL,B,19775,12.42,YES
5489,33,29000,RENT,EDUCATION,C,10000,13.06,YES
5490,28,29000,RENT,DEBTCONSOLIDATION,D,10000,16.77,YES
5491,28,28320,RENT,VENTURE,D,8700,14.61,YES
5492,28,47004,MORTGAGE,MEDICAL,C,10000,13.61,YES
5493,35,32000,RENT,DEBTCONSOLIDATION,A,14500,6.17,YES
5494,31,24996,RENT,PERSONAL,C,10750,12.53,YES
5495,31,45000,RENT,PERSONAL,A,14000,7.91,YES
5496,33,30000,RENT,MEDICAL,B,7500,11.86,YES
5497,34,40000,RENT,EDUCATION,B,25000,10.25,YES
5498,27,65000,RENT,PERSONAL,A,28000,7.9,YES
5499,35,54000,RENT,EDUCATION,D,9000,14.46,YES
5500,30,34000,RENT,DEBTCONSOLIDATION,D,2400,15.57,YES
5501,28,30000,RENT,VENTURE,B,10000,10.38,YES
5502,28,44000,RENT,PERSONAL,C,16000,13.48,YES
5503,27,25000,RENT,DEBTCONSOLIDATION,D,8000,14.84,YES
5504,35,17280,RENT,EDUCATION,D,7200,12.36,YES
5505,27,30996,RENT,MEDICAL,D,2600,14.74,YES
5506,28,30000,RENT,DEBTCONSOLIDATION,A,12000,5.42,YES
5507,28,30000,RENT,MEDICAL,B,14800,11.14,YES
5508,34,33666,RENT,DEBTCONSOLIDATION,D,8000,17.49,YES
5509,28,25000,RENT,EDUCATION,B,12000,9.83,YES
5510,29,54000,MORTGAGE,VENTURE,D,14800,15.31,YES
5511,30,54000,MORTGAGE,DEBTCONSOLIDATION,C,5000,12.61,YES
5512,28,56000,RENT,DEBTCONSOLIDATION,F,20000,18.25,YES
5513,28,39000,RENT,MEDICAL,D,3600,16.29,YES
5514,31,30372,RENT,PERSONAL,D,20200,14.74,YES
5515,30,138000,MORTGAGE,EDUCATION,E,23975,17.93,YES
5516,34,75500,RENT,EDUCATION,D,19200,16.77,YES
5517,28,69000,MORTGAGE,DEBTCONSOLIDATION,D,20000,14.91,YES
5518,31,85000,RENT,MEDICAL,A,18500,7.51,YES
5519,28,24000,RENT,EDUCATION,B,8875,10.65,YES
5520,27,19200,MORTGAGE,DEBTCONSOLIDATION,D,1400,16.77,YES
5521,29,61455,MORTGAGE,MEDICAL,F,10000,18.09,YES
5522,27,20000,RENT,VENTURE,B,8000,11.89,YES
5523,30,54000,RENT,HOMEIMPROVEMENT,E,5000,15.13,YES
5524,30,9600,RENT,DEBTCONSOLIDATION,C,1500,12.73,YES
5525,31,60000,RENT,EDUCATION,A,25000,8.9,YES
5526,28,604000,MORTGAGE,PERSONAL,B,25000,9.01,YES
5527,27,28800,RENT,EDUCATION,A,3000,7.88,YES
5528,28,48000,MORTGAGE,MEDICAL,C,5000,15.27,YES
5529,29,74000,RENT,EDUCATION,C,16000,13.11,YES
5530,28,64600,MORTGAGE,MEDICAL,A,5000,8.94,YES
5531,27,44000,MORTGAGE,EDUCATION,C,6000,13.23,YES
5532,27,44000,RENT,EDUCATION,B,13650,10.65,YES
5533,31,54000,MORTGAGE,HOMEIMPROVEMENT,A,15000,8.49,YES
5534,33,24000,RENT,MEDICAL,A,10000,8.9,YES
5535,28,56100,RENT,MEDICAL,A,8400,7.51,YES
5536,30,49000,RENT,PERSONAL,D,5000,15.31,YES
5537,27,78200,OWN,MEDICAL,E,35000,17.99,YES
5538,27,69000,MORTGAGE,EDUCATION,B,4000,11.49,YES
5539,27,61200,MORTGAGE,MEDICAL,B,5000,11.86,YES
5540,33,44000,RENT,MEDICAL,B,2725,12.18,YES
5541,35,28080,RENT,DEBTCONSOLIDATION,C,9600,13.57,YES
5542,32,29100,MORTGAGE,MEDICAL,D,10000,15.95,YES
5543,34,30636,RENT,DEBTCONSOLIDATION,B,10000,10.37,YES
5544,32,29500,MORTGAGE,EDUCATION,B,7000,10.0,YES
5545,31,30000,RENT,VENTURE,D,6600,16.49,YES
5546,30,30809,RENT,MEDICAL,B,11200,11.99,YES
5547,35,48000,RENT,EDUCATION,A,17000,7.88,YES
5548,35,32900,RENT,HOMEIMPROVEMENT,C,4800,13.23,YES
5549,35,123000,RENT,HOMEIMPROVEMENT,E,25000,17.19,YES
5550,29,42000,RENT,VENTURE,C,18000,14.65,YES
5551,28,48996,RENT,MEDICAL,D,15000,14.09,YES
5552,31,51500,RENT,HOMEIMPROVEMENT,D,19000,14.83,YES
5553,34,30000,RENT,DEBTCONSOLIDATION,A,12000,8.9,YES
5554,30,78000,RENT,DEBTCONSOLIDATION,D,15000,14.96,YES
5555,32,54000,MORTGAGE,HOMEIMPROVEMENT,B,7125,9.99,YES
5556,29,28000,RENT,PERSONAL,D,5000,16.07,YES
5557,27,62900,RENT,MEDICAL,D,24250,15.31,YES
5558,28,20000,RENT,VENTURE,C,4000,13.11,YES
5559,29,19200,RENT,DEBTCONSOLIDATION,A,2000,5.99,YES
5560,30,48996,RENT,HOMEIMPROVEMENT,E,10000,15.45,YES
5561,31,78000,MORTGAGE,HOMEIMPROVEMENT,C,20000,14.26,YES
5562,27,48000,RENT,EDUCATION,C,25000,10.59,YES
5563,27,32220,RENT,MEDICAL,B,17725,11.49,YES
5564,29,37920,RENT,MEDICAL,C,12000,13.48,YES
5565,33,66000,RENT,VENTURE,D,6400,14.96,YES
5566,29,40000,RENT,VENTURE,D,7000,14.91,YES
5567,30,28000,RENT,DEBTCONSOLIDATION,C,12000,14.22,YES
5568,34,18000,RENT,DEBTCONSOLIDATION,B,1500,11.48,YES
5569,27,45000,RENT,MEDICAL,D,7600,14.59,YES
5570,29,16800,RENT,HOMEIMPROVEMENT,D,2750,14.84,YES
5571,30,53004,RENT,DEBTCONSOLIDATION,D,14000,15.28,YES
5572,29,27840,RENT,EDUCATION,E,8575,19.42,YES
5573,32,91800,MORTGAGE,MEDICAL,D,8400,15.99,YES
5574,28,54000,RENT,HOMEIMPROVEMENT,D,12000,15.31,YES
5575,33,75653,RENT,MEDICAL,F,20000,17.58,YES
5576,28,50000,RENT,HOMEIMPROVEMENT,C,16200,13.99,YES
5577,31,56839,RENT,MEDICAL,D,9000,15.33,YES
5578,28,124886,MORTGAGE,PERSONAL,B,5000,11.99,YES
5579,34,42000,RENT,MEDICAL,A,18825,7.9,YES
